"regcode","inc064","inc65","inc","date"
1,7.55637934132599,3.56,6.61,2020-02-24
1,7.55637934132599,3.56,6.61,2020-02-25
1,7.55637934132599,3.56,6.61,2020-02-26
1,7.55637934132599,3.56,6.61,2020-02-27
1,7.55637934132599,3.56,6.61,2020-02-28
1,7.55637934132599,3.56,6.61,2020-02-29
1,7.55637934132599,3.56,6.61,2020-03-01
1,0,2.52990190271288,5.18074821781925,2020-03-02
1,0,2.52990190271288,5.18074821781925,2020-03-03
1,0,2.52990190271288,5.18074821781925,2020-03-04
1,0,2.52990190271288,5.18074821781925,2020-03-05
1,0,2.52990190271288,5.18074821781925,2020-03-06
1,0,2.52990190271288,5.18074821781925,2020-03-07
1,0,2.52990190271288,5.18074821781925,2020-03-08
1,0,2.18439241116518,3.78517491587018,2020-03-09
1,0,2.18439241116518,3.78517491587018,2020-03-10
1,0,2.18439241116518,3.78517491587018,2020-03-11
1,0,2.18439241116518,3.78517491587018,2020-03-12
1,0,2.18439241116518,3.78517491587018,2020-03-13
1,0,2.18439241116518,3.78517491587018,2020-03-14
1,0,2.18439241116518,3.78517491587018,2020-03-15
1,0,1.81898607169592,2.54701415598603,2020-03-16
1,0,1.81898607169592,2.54701415598603,2020-03-17
1,0,1.81898607169592,2.54701415598603,2020-03-18
1,0,1.81898607169592,2.54701415598603,2020-03-19
1,0,1.81898607169592,2.54701415598603,2020-03-20
1,0,1.81898607169592,2.54701415598603,2020-03-21
1,0,1.81898607169592,2.54701415598603,2020-03-22
1,1.77965949096785,0.94,1.59,2020-03-23
1,1.77965949096785,0.94,1.59,2020-03-24
1,1.77965949096785,0.94,1.59,2020-03-25
1,1.77965949096785,0.94,1.59,2020-03-26
1,1.77965949096785,0.94,1.59,2020-03-27
1,1.77965949096785,0.94,1.59,2020-03-28
1,1.77965949096785,0.94,1.59,2020-03-29
1,0,1.09416354916623,1.14839963014925,2020-03-30
1,0,1.09416354916623,1.14839963014925,2020-03-31
1,0,1.09416354916623,1.14839963014925,2020-04-01
1,0,1.09416354916623,1.14839963014925,2020-04-02
1,0,1.09416354916623,1.14839963014925,2020-04-03
1,0,1.09416354916623,1.14839963014925,2020-04-04
1,0,1.09416354916623,1.14839963014925,2020-04-05
1,0,0.746853040427453,0.976719704119397,2020-04-06
1,0,0.746853040427453,0.976719704119397,2020-04-07
1,0,0.746853040427453,0.976719704119397,2020-04-08
1,0,0.746853040427453,0.976719704119397,2020-04-09
1,0,0.746853040427453,0.976719704119397,2020-04-10
1,0,0.746853040427453,0.976719704119397,2020-04-11
1,0,0.746853040427453,0.976719704119397,2020-04-12
1,1.0792633768962,0.51,0.94,2020-04-13
1,1.0792633768962,0.51,0.94,2020-04-14
1,1.0792633768962,0.51,0.94,2020-04-15
1,1.0792633768962,0.51,0.94,2020-04-16
1,1.0792633768962,0.51,0.94,2020-04-17
1,1.0792633768962,0.51,0.94,2020-04-18
1,1.0792633768962,0.51,0.94,2020-04-19
1,0,0,0,2020-04-20
1,0,0,0,2020-04-21
1,0,0,0,2020-04-22
1,0,0,0,2020-04-23
1,0,0,0,2020-04-24
1,0,0,0,2020-04-25
1,0,0,0,2020-04-26
1,0,0,0,2020-04-27
1,0,0,0,2020-04-28
1,0,0,0,2020-04-29
1,0,0,0,2020-04-30
16,8.24243051613997,1.79,3.47,2015-01-01
16,8.24243051613997,1.79,3.47,2015-01-02
16,8.24243051613997,1.79,3.47,2015-01-03
16,8.24243051613997,1.79,3.47,2015-01-04
16,11.6925427918742,3.36,5.04,2015-01-05
16,11.6925427918742,3.36,5.04,2015-01-06
16,11.6925427918742,3.36,5.04,2015-01-07
16,11.6925427918742,3.36,5.04,2015-01-08
16,11.6925427918742,3.36,5.04,2015-01-09
16,11.6925427918742,3.36,5.04,2015-01-10
16,11.6925427918742,3.36,5.04,2015-01-11
16,17.3458396002395,4.02,7.23,2015-01-12
16,17.3458396002395,4.02,7.23,2015-01-13
16,17.3458396002395,4.02,7.23,2015-01-14
16,17.3458396002395,4.02,7.23,2015-01-15
16,17.3458396002395,4.02,7.23,2015-01-16
16,17.3458396002395,4.02,7.23,2015-01-17
16,17.3458396002395,4.02,7.23,2015-01-18
16,17.3458396002395,4.02,7.23,2015-01-19
16,17.3458396002395,4.02,7.23,2015-01-20
16,17.3458396002395,4.02,7.23,2015-01-21
16,17.3458396002395,4.02,7.23,2015-01-22
16,17.3458396002395,4.02,7.23,2015-01-23
16,17.3458396002395,4.02,7.23,2015-01-24
16,17.3458396002395,4.02,7.23,2015-01-25
16,13.329875805533,2.51,5.62,2015-01-26
16,13.329875805533,2.51,5.62,2015-01-27
16,13.329875805533,2.51,5.62,2015-01-28
16,13.329875805533,2.51,5.62,2015-01-29
16,13.329875805533,2.51,5.62,2015-01-30
16,13.329875805533,2.51,5.62,2015-01-31
16,13.329875805533,2.51,5.62,2015-02-01
16,11.0369654453073,2.45,4.6,2015-02-02
16,11.0369654453073,2.45,4.6,2015-02-03
16,11.0369654453073,2.45,4.6,2015-02-04
16,11.0369654453073,2.45,4.6,2015-02-05
16,11.0369654453073,2.45,4.6,2015-02-06
16,11.0369654453073,2.45,4.6,2015-02-07
16,11.0369654453073,2.45,4.6,2015-02-08
16,9.00557364926457,1.82,3.74,2015-02-09
16,9.00557364926457,1.82,3.74,2015-02-10
16,9.00557364926457,1.82,3.74,2015-02-11
16,9.00557364926457,1.82,3.74,2015-02-12
16,9.00557364926457,1.82,3.74,2015-02-13
16,9.00557364926457,1.82,3.74,2015-02-14
16,9.00557364926457,1.82,3.74,2015-02-15
16,8.16570394502019,1.33,3.29,2015-02-16
16,8.16570394502019,1.33,3.29,2015-02-17
16,8.16570394502019,1.33,3.29,2015-02-18
16,8.16570394502019,1.33,3.29,2015-02-19
16,8.16570394502019,1.33,3.29,2015-02-20
16,8.16570394502019,1.33,3.29,2015-02-21
16,8.16570394502019,1.33,3.29,2015-02-22
16,6.16292418894777,1.57,2.66,2015-02-23
16,6.16292418894777,1.57,2.66,2015-02-24
16,6.16292418894777,1.57,2.66,2015-02-25
16,6.16292418894777,1.57,2.66,2015-02-26
16,6.16292418894777,1.57,2.66,2015-02-27
16,6.16292418894777,1.57,2.66,2015-02-28
16,6.16292418894777,1.57,2.66,2015-03-01
16,5.79480342055979,1.25,2.44,2015-03-02
16,5.79480342055979,1.25,2.44,2015-03-03
16,5.79480342055979,1.25,2.44,2015-03-04
16,5.79480342055979,1.25,2.44,2015-03-05
16,5.79480342055979,1.25,2.44,2015-03-06
16,5.79480342055979,1.25,2.44,2015-03-07
16,5.79480342055979,1.25,2.44,2015-03-08
16,5.26017365043413,0.71,2.12,2015-03-09
16,5.26017365043413,0.71,2.12,2015-03-10
16,5.26017365043413,0.71,2.12,2015-03-11
16,5.26017365043413,0.71,2.12,2015-03-12
16,5.26017365043413,0.71,2.12,2015-03-13
16,5.26017365043413,0.71,2.12,2015-03-14
16,5.26017365043413,0.71,2.12,2015-03-15
16,4.67465763539135,1.12,2.07,2015-03-16
16,4.67465763539135,1.12,2.07,2015-03-17
16,4.67465763539135,1.12,2.07,2015-03-18
16,4.67465763539135,1.12,2.07,2015-03-19
16,4.67465763539135,1.12,2.07,2015-03-20
16,4.67465763539135,1.12,2.07,2015-03-21
16,4.67465763539135,1.12,2.07,2015-03-22
16,4.4278130853912,0.76,1.82,2015-03-23
16,4.4278130853912,0.76,1.82,2015-03-24
16,4.4278130853912,0.76,1.82,2015-03-25
16,4.4278130853912,0.76,1.82,2015-03-26
16,4.4278130853912,0.76,1.82,2015-03-27
16,4.4278130853912,0.76,1.82,2015-03-28
16,4.4278130853912,0.76,1.82,2015-03-29
16,3.4819516669789,0.95,1.51,2015-03-30
16,3.4819516669789,0.95,1.51,2015-03-31
16,3.4819516669789,0.95,1.51,2015-04-01
16,3.4819516669789,0.95,1.51,2015-04-02
16,3.4819516669789,0.95,1.51,2015-04-03
16,3.4819516669789,0.95,1.51,2015-04-04
16,3.4819516669789,0.95,1.51,2015-04-05
16,2.38271253277898,0.81,1.02,2015-04-06
16,2.38271253277898,0.81,1.02,2015-04-07
16,2.38271253277898,0.81,1.02,2015-04-08
16,2.38271253277898,0.81,1.02,2015-04-09
16,2.38271253277898,0.81,1.02,2015-04-10
16,2.38271253277898,0.81,1.02,2015-04-11
16,2.38271253277898,0.81,1.02,2015-04-12
16,1.88534157005897,0.51,0.82,2015-04-13
16,1.88534157005897,0.51,0.82,2015-04-14
16,1.88534157005897,0.51,0.82,2015-04-15
16,1.88534157005897,0.51,0.82,2015-04-16
16,1.88534157005897,0.51,0.82,2015-04-17
16,1.88534157005897,0.51,0.82,2015-04-18
16,1.88534157005897,0.51,0.82,2015-04-19
16,1.22019863179074,0.36,0.5,2015-04-20
16,1.22019863179074,0.36,0.5,2015-04-21
16,1.22019863179074,0.36,0.5,2015-04-22
16,1.22019863179074,0.36,0.5,2015-04-23
16,1.22019863179074,0.36,0.5,2015-04-24
16,1.22019863179074,0.36,0.5,2015-04-25
16,1.22019863179074,0.36,0.5,2015-04-26
16,0,0,0,2015-04-27
16,0,0,0,2015-04-28
16,0,0,0,2015-04-29
16,0,0,0,2015-04-30
16,0,0,0,2015-05-01
16,0,0,0,2015-05-02
16,0,0,0,2015-05-03
16,0,0,0,2015-05-04
16,0,0,0,2015-05-05
16,0,0,0,2015-05-06
16,0,0,0,2015-05-07
16,0,0,0,2015-05-08
16,0,0,0,2015-05-09
16,0,0,0,2015-05-10
16,0,0,0,2015-05-11
16,0,0,0,2015-05-12
16,0,0,0,2015-05-13
16,0,0,0,2015-05-14
16,0,0,0,2015-05-15
16,0,0,0,2015-05-16
16,0,0,0,2015-05-17
16,0,0,0,2015-05-18
16,0,0,0,2015-05-19
16,0,0,0,2015-05-20
16,0,0,0,2015-05-21
16,0,0,0,2015-05-22
16,0,0,0,2015-05-23
16,0,0,0,2015-05-24
16,0,0,0,2015-05-25
16,0,0,0,2015-05-26
16,0,0,0,2015-05-27
16,0,0,0,2015-05-28
16,0,0,0,2015-05-29
16,0,0,0,2015-05-30
16,0,0,0,2015-05-31
16,0,0,0,2015-06-01
16,0,0,0,2015-06-02
16,0,0,0,2015-06-03
16,0,0,0,2015-06-04
16,0,0,0,2015-06-05
16,0,0,0,2015-06-06
16,0,0,0,2015-06-07
16,0,0,0,2015-06-08
16,0,0,0,2015-06-09
16,0,0,0,2015-06-10
16,0,0,0,2015-06-11
16,0,0,0,2015-06-12
16,0,0,0,2015-06-13
16,0,0,0,2015-06-14
16,0,0,0,2015-06-15
16,0,0,0,2015-06-16
16,0,0,0,2015-06-17
16,0,0,0,2015-06-18
16,0,0,0,2015-06-19
16,0,0,0,2015-06-20
16,0,0,0,2015-06-21
16,0,0,0,2015-06-22
16,0,0,0,2015-06-23
16,0,0,0,2015-06-24
16,0,0,0,2015-06-25
16,0,0,0,2015-06-26
16,0,0,0,2015-06-27
16,0,0,0,2015-06-28
16,0,0,0,2015-06-29
16,0,0,0,2015-06-30
16,0,0,0,2015-07-01
16,0,0,0,2015-07-02
16,0,0,0,2015-07-03
16,0,0,0,2015-07-04
16,0,0,0,2015-07-05
16,0,0,0,2015-07-06
16,0,0,0,2015-07-07
16,0,0,0,2015-07-08
16,0,0,0,2015-07-09
16,0,0,0,2015-07-10
16,0,0,0,2015-07-11
16,0,0,0,2015-07-12
16,0,0,0,2015-07-13
16,0,0,0,2015-07-14
16,0,0,0,2015-07-15
16,0,0,0,2015-07-16
16,0,0,0,2015-07-17
16,0,0,0,2015-07-18
16,0,0,0,2015-07-19
16,0,0,0,2015-07-20
16,0,0,0,2015-07-21
16,0,0,0,2015-07-22
16,0,0,0,2015-07-23
16,0,0,0,2015-07-24
16,0,0,0,2015-07-25
16,0,0,0,2015-07-26
16,0,0,0,2015-07-27
16,0,0,0,2015-07-28
16,0,0,0,2015-07-29
16,0,0,0,2015-07-30
16,0,0,0,2015-07-31
16,0,0,0,2015-08-01
16,0,0,0,2015-08-02
16,0,0,0,2015-08-03
16,0,0,0,2015-08-04
16,0,0,0,2015-08-05
16,0,0,0,2015-08-06
16,0,0,0,2015-08-07
16,0,0,0,2015-08-08
16,0,0,0,2015-08-09
16,0,0,0,2015-08-10
16,0,0,0,2015-08-11
16,0,0,0,2015-08-12
16,0,0,0,2015-08-13
16,0,0,0,2015-08-14
16,0,0,0,2015-08-15
16,0,0,0,2015-08-16
16,0,0,0,2015-08-17
16,0,0,0,2015-08-18
16,0,0,0,2015-08-19
16,0,0,0,2015-08-20
16,0,0,0,2015-08-21
16,0,0,0,2015-08-22
16,0,0,0,2015-08-23
16,0,0,0,2015-08-24
16,0,0,0,2015-08-25
16,0,0,0,2015-08-26
16,0,0,0,2015-08-27
16,0,0,0,2015-08-28
16,0,0,0,2015-08-29
16,0,0,0,2015-08-30
16,0,0,0,2015-08-31
16,0,0,0,2015-09-01
16,0,0,0,2015-09-02
16,0,0,0,2015-09-03
16,0,0,0,2015-09-04
16,0,0,0,2015-09-05
16,0,0,0,2015-09-06
16,0,0,0,2015-09-07
16,0,0,0,2015-09-08
16,0,0,0,2015-09-09
16,0,0,0,2015-09-10
16,0,0,0,2015-09-11
16,0,0,0,2015-09-12
16,0,0,0,2015-09-13
16,0,0,0,2015-09-14
16,0,0,0,2015-09-15
16,0,0,0,2015-09-16
16,0,0,0,2015-09-17
16,0,0,0,2015-09-18
16,0,0,0,2015-09-19
16,0,0,0,2015-09-20
16,0,0,0,2015-09-21
16,0,0,0,2015-09-22
16,0,0,0,2015-09-23
16,0,0,0,2015-09-24
16,0,0,0,2015-09-25
16,0,0,0,2015-09-26
16,0,0,0,2015-09-27
16,0,0,0,2015-09-28
16,0,0,0,2015-09-29
16,0,0,0,2015-09-30
16,0,0,0,2015-10-01
16,0,0,0,2015-10-02
16,0,0,0,2015-10-03
16,0,0,0,2015-10-04
16,0,0,0,2015-10-05
16,0,0,0,2015-10-06
16,0,0,0,2015-10-07
16,0,0,0,2015-10-08
16,0,0,0,2015-10-09
16,0,0,0,2015-10-10
16,0,0,0,2015-10-11
16,0,0,0,2015-10-12
16,0,0,0,2015-10-13
16,0,0,0,2015-10-14
16,0,0,0,2015-10-15
16,0,0,0,2015-10-16
16,0,0,0,2015-10-17
16,0,0,0,2015-10-18
16,0,0,0,2015-10-19
16,0,0,0,2015-10-20
16,0,0,0,2015-10-21
16,0,0,0,2015-10-22
16,0,0,0,2015-10-23
16,0,0,0,2015-10-24
16,0,0,0,2015-10-25
16,0.555457439162132,0.08,0.23,2015-10-26
16,0.555457439162132,0.08,0.23,2015-10-27
16,0.555457439162132,0.08,0.23,2015-10-28
16,0.555457439162132,0.08,0.23,2015-10-29
16,0.555457439162132,0.08,0.23,2015-10-30
16,0.555457439162132,0.08,0.23,2015-10-31
16,0.555457439162132,0.08,0.23,2015-11-01
16,0.472222222222222,0.11,0.21,2015-11-02
16,0.472222222222222,0.11,0.21,2015-11-03
16,0.472222222222222,0.11,0.21,2015-11-04
16,0.472222222222222,0.11,0.21,2015-11-05
16,0.472222222222222,0.11,0.21,2015-11-06
16,0.472222222222222,0.11,0.21,2015-11-07
16,0.472222222222222,0.11,0.21,2015-11-08
16,0.516613188107153,0.11,0.23,2015-11-09
16,0.516613188107153,0.11,0.23,2015-11-10
16,0.516613188107153,0.11,0.23,2015-11-11
16,0.516613188107153,0.11,0.23,2015-11-12
16,0.516613188107153,0.11,0.23,2015-11-13
16,0.516613188107153,0.11,0.23,2015-11-14
16,0.516613188107153,0.11,0.23,2015-11-15
16,0.671043377076734,0.08,0.27,2015-11-16
16,0.671043377076734,0.08,0.27,2015-11-17
16,0.671043377076734,0.08,0.27,2015-11-18
16,0.671043377076734,0.08,0.27,2015-11-19
16,0.671043377076734,0.08,0.27,2015-11-20
16,0.671043377076734,0.08,0.27,2015-11-21
16,0.671043377076734,0.08,0.27,2015-11-22
16,0.515814587593729,0.04,0.21,2015-11-23
16,0.515814587593729,0.04,0.21,2015-11-24
16,0.515814587593729,0.04,0.21,2015-11-25
16,0.515814587593729,0.04,0.21,2015-11-26
16,0.515814587593729,0.04,0.21,2015-11-27
16,0.515814587593729,0.04,0.21,2015-11-28
16,0.515814587593729,0.04,0.21,2015-11-29
16,0.995090795241077,0.15,0.4,2015-11-30
16,0.995090795241077,0.15,0.4,2015-12-01
16,0.995090795241077,0.15,0.4,2015-12-02
16,0.995090795241077,0.15,0.4,2015-12-03
16,0.995090795241077,0.15,0.4,2015-12-04
16,0.995090795241077,0.15,0.4,2015-12-05
16,0.995090795241077,0.15,0.4,2015-12-06
16,0.959817702800323,0.32,0.4,2015-12-07
16,0.959817702800323,0.32,0.4,2015-12-08
16,0.959817702800323,0.32,0.4,2015-12-09
16,0.959817702800323,0.32,0.4,2015-12-10
16,0.959817702800323,0.32,0.4,2015-12-11
16,0.959817702800323,0.32,0.4,2015-12-12
16,0.959817702800323,0.32,0.4,2015-12-13
16,1.27237289458737,0.17,0.49,2015-12-14
16,1.27237289458737,0.17,0.49,2015-12-15
16,1.27237289458737,0.17,0.49,2015-12-16
16,1.27237289458737,0.17,0.49,2015-12-17
16,1.27237289458737,0.17,0.49,2015-12-18
16,1.27237289458737,0.17,0.49,2015-12-19
16,1.27237289458737,0.17,0.49,2015-12-20
16,1.38601389655145,0.26,0.59,2015-12-21
16,1.38601389655145,0.26,0.59,2015-12-22
16,1.38601389655145,0.26,0.59,2015-12-23
16,1.38601389655145,0.26,0.59,2015-12-24
16,1.38601389655145,0.26,0.59,2015-12-25
16,1.38601389655145,0.26,0.59,2015-12-26
16,1.38601389655145,0.26,0.59,2015-12-27
16,2.25872875556127,0.5,0.95,2015-12-28
16,2.25872875556127,0.5,0.95,2015-12-29
16,2.25872875556127,0.5,0.95,2015-12-30
16,2.25872875556127,0.5,0.95,2015-12-31
16,2.25872875556127,0.5,0.95,2016-01-01
16,2.25872875556127,0.5,0.95,2016-01-02
16,2.25872875556127,0.5,0.95,2016-01-03
16,2.74142986322914,1.22,1.31,2016-01-04
16,2.74142986322914,1.22,1.31,2016-01-05
16,2.74142986322914,1.22,1.31,2016-01-06
16,2.74142986322914,1.22,1.31,2016-01-07
16,2.74142986322914,1.22,1.31,2016-01-08
16,2.74142986322914,1.22,1.31,2016-01-09
16,2.74142986322914,1.22,1.31,2016-01-10
16,4.24341339992771,0.33,1.69,2016-01-11
16,4.24341339992771,0.33,1.69,2016-01-12
16,4.24341339992771,0.33,1.69,2016-01-13
16,4.24341339992771,0.33,1.69,2016-01-14
16,4.24341339992771,0.33,1.69,2016-01-15
16,4.24341339992771,0.33,1.69,2016-01-16
16,4.24341339992771,0.33,1.69,2016-01-17
16,4.8685729362488,0.73,1.98,2016-01-18
16,4.8685729362488,0.73,1.98,2016-01-19
16,4.8685729362488,0.73,1.98,2016-01-20
16,4.8685729362488,0.73,1.98,2016-01-21
16,4.8685729362488,0.73,1.98,2016-01-22
16,4.8685729362488,0.73,1.98,2016-01-23
16,4.8685729362488,0.73,1.98,2016-01-24
16,4.95166635372504,1.04,2.04,2016-01-25
16,4.95166635372504,1.04,2.04,2016-01-26
16,4.95166635372504,1.04,2.04,2016-01-27
16,4.95166635372504,1.04,2.04,2016-01-28
16,4.95166635372504,1.04,2.04,2016-01-29
16,4.95166635372504,1.04,2.04,2016-01-30
16,4.95166635372504,1.04,2.04,2016-01-31
16,7.80647336597685,0.94,3.16,2016-02-01
16,7.80647336597685,0.94,3.16,2016-02-02
16,7.80647336597685,0.94,3.16,2016-02-03
16,7.80647336597685,0.94,3.16,2016-02-04
16,7.80647336597685,0.94,3.16,2016-02-05
16,7.80647336597685,0.94,3.16,2016-02-06
16,7.80647336597685,0.94,3.16,2016-02-07
16,8.71865210788581,1.49,3.51,2016-02-08
16,8.71865210788581,1.49,3.51,2016-02-09
16,8.71865210788581,1.49,3.51,2016-02-10
16,8.71865210788581,1.49,3.51,2016-02-11
16,8.71865210788581,1.49,3.51,2016-02-12
16,8.71865210788581,1.49,3.51,2016-02-13
16,8.71865210788581,1.49,3.51,2016-02-14
16,9.59968010279022,1.56,3.63,2016-02-15
16,9.59968010279022,1.56,3.63,2016-02-16
16,9.59968010279022,1.56,3.63,2016-02-17
16,9.59968010279022,1.56,3.63,2016-02-18
16,9.59968010279022,1.56,3.63,2016-02-19
16,9.59968010279022,1.56,3.63,2016-02-20
16,9.59968010279022,1.56,3.63,2016-02-21
16,9.6304576287748,1.13,3.66,2016-02-22
16,9.6304576287748,1.13,3.66,2016-02-23
16,9.6304576287748,1.13,3.66,2016-02-24
16,9.6304576287748,1.13,3.66,2016-02-25
16,9.6304576287748,1.13,3.66,2016-02-26
16,9.6304576287748,1.13,3.66,2016-02-27
16,9.6304576287748,1.13,3.66,2016-02-28
16,9.91266110484537,1.39,3.86,2016-02-29
16,9.91266110484537,1.39,3.86,2016-03-01
16,9.91266110484537,1.39,3.86,2016-03-02
16,9.91266110484537,1.39,3.86,2016-03-03
16,9.91266110484537,1.39,3.86,2016-03-04
16,9.91266110484537,1.39,3.86,2016-03-05
16,9.91266110484537,1.39,3.86,2016-03-06
16,9.79830013484511,1.15,3.75,2016-03-07
16,9.79830013484511,1.15,3.75,2016-03-08
16,9.79830013484511,1.15,3.75,2016-03-09
16,9.79830013484511,1.15,3.75,2016-03-10
16,9.79830013484511,1.15,3.75,2016-03-11
16,9.79830013484511,1.15,3.75,2016-03-12
16,9.79830013484511,1.15,3.75,2016-03-13
16,9.12017794593497,1.13,3.71,2016-03-14
16,9.12017794593497,1.13,3.71,2016-03-15
16,9.12017794593497,1.13,3.71,2016-03-16
16,9.12017794593497,1.13,3.71,2016-03-17
16,9.12017794593497,1.13,3.71,2016-03-18
16,9.12017794593497,1.13,3.71,2016-03-19
16,9.12017794593497,1.13,3.71,2016-03-20
16,5.92957889971715,1.74,2.48,2016-03-21
16,5.92957889971715,1.74,2.48,2016-03-22
16,5.92957889971715,1.74,2.48,2016-03-23
16,5.92957889971715,1.74,2.48,2016-03-24
16,5.92957889971715,1.74,2.48,2016-03-25
16,5.92957889971715,1.74,2.48,2016-03-26
16,5.92957889971715,1.74,2.48,2016-03-27
16,4.10075129196161,0.56,1.71,2016-03-28
16,4.10075129196161,0.56,1.71,2016-03-29
16,4.10075129196161,0.56,1.71,2016-03-30
16,4.10075129196161,0.56,1.71,2016-03-31
16,4.10075129196161,0.56,1.71,2016-04-01
16,4.10075129196161,0.56,1.71,2016-04-02
16,4.10075129196161,0.56,1.71,2016-04-03
16,3.39166878063848,0.53,1.3,2016-04-04
16,3.39166878063848,0.53,1.3,2016-04-05
16,3.39166878063848,0.53,1.3,2016-04-06
16,3.39166878063848,0.53,1.3,2016-04-07
16,3.39166878063848,0.53,1.3,2016-04-08
16,3.39166878063848,0.53,1.3,2016-04-09
16,3.39166878063848,0.53,1.3,2016-04-10
16,1.96124407588918,0.44,0.89,2016-04-11
16,1.96124407588918,0.44,0.89,2016-04-12
16,1.96124407588918,0.44,0.89,2016-04-13
16,1.96124407588918,0.44,0.89,2016-04-14
16,1.96124407588918,0.44,0.89,2016-04-15
16,1.96124407588918,0.44,0.89,2016-04-16
16,1.96124407588918,0.44,0.89,2016-04-17
16,0,0,0,2016-04-18
16,0,0,0,2016-04-19
16,0,0,0,2016-04-20
16,0,0,0,2016-04-21
16,0,0,0,2016-04-22
16,0,0,0,2016-04-23
16,0,0,0,2016-04-24
16,0,0,0,2016-04-25
16,0,0,0,2016-04-26
16,0,0,0,2016-04-27
16,0,0,0,2016-04-28
16,0,0,0,2016-04-29
16,0,0,0,2016-04-30
16,0,0,0,2016-05-01
16,0,0,0,2016-05-02
16,0,0,0,2016-05-03
16,0,0,0,2016-05-04
16,0,0,0,2016-05-05
16,0,0,0,2016-05-06
16,0,0,0,2016-05-07
16,0,0,0,2016-05-08
16,0,0,0,2016-05-09
16,0,0,0,2016-05-10
16,0,0,0,2016-05-11
16,0,0,0,2016-05-12
16,0,0,0,2016-05-13
16,0,0,0,2016-05-14
16,0,0,0,2016-05-15
16,0,0,0,2016-05-16
16,0,0,0,2016-05-17
16,0,0,0,2016-05-18
16,0,0,0,2016-05-19
16,0,0,0,2016-05-20
16,0,0,0,2016-05-21
16,0,0,0,2016-05-22
16,0,0,0,2016-05-23
16,0,0,0,2016-05-24
16,0,0,0,2016-05-25
16,0,0,0,2016-05-26
16,0,0,0,2016-05-27
16,0,0,0,2016-05-28
16,0,0,0,2016-05-29
16,0,0,0,2016-05-30
16,0,0,0,2016-05-31
16,0,0,0,2016-06-01
16,0,0,0,2016-06-02
16,0,0,0,2016-06-03
16,0,0,0,2016-06-04
16,0,0,0,2016-06-05
16,0,0,0,2016-06-06
16,0,0,0,2016-06-07
16,0,0,0,2016-06-08
16,0,0,0,2016-06-09
16,0,0,0,2016-06-10
16,0,0,0,2016-06-11
16,0,0,0,2016-06-12
16,0,0,0,2016-06-13
16,0,0,0,2016-06-14
16,0,0,0,2016-06-15
16,0,0,0,2016-06-16
16,0,0,0,2016-06-17
16,0,0,0,2016-06-18
16,0,0,0,2016-06-19
16,0,0,0,2016-06-20
16,0,0,0,2016-06-21
16,0,0,0,2016-06-22
16,0,0,0,2016-06-23
16,0,0,0,2016-06-24
16,0,0,0,2016-06-25
16,0,0,0,2016-06-26
16,0,0,0,2016-06-27
16,0,0,0,2016-06-28
16,0,0,0,2016-06-29
16,0,0,0,2016-06-30
16,0,0,0,2016-07-01
16,0,0,0,2016-07-02
16,0,0,0,2016-07-03
16,0,0,0,2016-07-04
16,0,0,0,2016-07-05
16,0,0,0,2016-07-06
16,0,0,0,2016-07-07
16,0,0,0,2016-07-08
16,0,0,0,2016-07-09
16,0,0,0,2016-07-10
16,0,0,0,2016-07-11
16,0,0,0,2016-07-12
16,0,0,0,2016-07-13
16,0,0,0,2016-07-14
16,0,0,0,2016-07-15
16,0,0,0,2016-07-16
16,0,0,0,2016-07-17
16,0,0,0,2016-07-18
16,0,0,0,2016-07-19
16,0,0,0,2016-07-20
16,0,0,0,2016-07-21
16,0,0,0,2016-07-22
16,0,0,0,2016-07-23
16,0,0,0,2016-07-24
16,0,0,0,2016-07-25
16,0,0,0,2016-07-26
16,0,0,0,2016-07-27
16,0,0,0,2016-07-28
16,0,0,0,2016-07-29
16,0,0,0,2016-07-30
16,0,0,0,2016-07-31
16,0,0,0,2016-08-01
16,0,0,0,2016-08-02
16,0,0,0,2016-08-03
16,0,0,0,2016-08-04
16,0,0,0,2016-08-05
16,0,0,0,2016-08-06
16,0,0,0,2016-08-07
16,0,0,0,2016-08-08
16,0,0,0,2016-08-09
16,0,0,0,2016-08-10
16,0,0,0,2016-08-11
16,0,0,0,2016-08-12
16,0,0,0,2016-08-13
16,0,0,0,2016-08-14
16,0,0,0,2016-08-15
16,0,0,0,2016-08-16
16,0,0,0,2016-08-17
16,0,0,0,2016-08-18
16,0,0,0,2016-08-19
16,0,0,0,2016-08-20
16,0,0,0,2016-08-21
16,0,0,0,2016-08-22
16,0,0,0,2016-08-23
16,0,0,0,2016-08-24
16,0,0,0,2016-08-25
16,0,0,0,2016-08-26
16,0,0,0,2016-08-27
16,0,0,0,2016-08-28
16,0,0,0,2016-08-29
16,0,0,0,2016-08-30
16,0,0,0,2016-08-31
16,0,0,0,2016-09-01
16,0,0,0,2016-09-02
16,0,0,0,2016-09-03
16,0,0,0,2016-09-04
16,0,0,0,2016-09-05
16,0,0,0,2016-09-06
16,0,0,0,2016-09-07
16,0,0,0,2016-09-08
16,0,0,0,2016-09-09
16,0,0,0,2016-09-10
16,0,0,0,2016-09-11
16,0,0,0,2016-09-12
16,0,0,0,2016-09-13
16,0,0,0,2016-09-14
16,0,0,0,2016-09-15
16,0,0,0,2016-09-16
16,0,0,0,2016-09-17
16,0,0,0,2016-09-18
16,0,0,0,2016-09-19
16,0,0,0,2016-09-20
